"date","net_return","cum_net_return","freq"
2010-03-01,-0.00295133333333333,-0.393626229651111,1
2010-04-01,0.0210598684210526,-0.380856077833586,1
2010-05-01,0.0114155844155844,-0.3737881881247,1
2010-06-01,0.0156217948717949,-0.364005635653288,1
2010-07-01,-0.0148664556962025,-0.373460617693883,1
2010-08-01,0.053834375,-0.339731261634547,1
2010-09-01,0.0047042944785276,-0.33662516305431,1
2010-10-01,-0.0534242424242424,-0.372065461161439,1
2010-11-01,0.0891,-0.316116493750923,1
2010-12-01,-0.0113829411764706,-0.323901099474115,1
2011-01-01,-0.0553308139534884,-0.361310201953271,1
2011-02-01,0.0104194285714286,-0.354655419223223,1
2011-03-01,0.00392457142857143,-0.352122718319923,1
2011-04-01,-0.0197204545454545,-0.364899152804327,1
2011-05-01,-0.00183687150837987,-0.366065751455489,1
2011-06-01,0.0191519337016575,-0.353924684756154,1
2011-07-01,-0.0249218579234973,-0.37002608197054,1
2011-08-01,-0.0299695652173913,-0.38890612639218,1
2011-09-01,-0.0190215053763441,-0.400530051794462,1
2011-10-01,-0.0301532258064516,-0.418606004506885,1
2011-11-01,-0.00954623655913978,-0.424156129121926,1
2011-12-01,0.011504347826087,-0.417531420937824,1
2012-01-01,-0.0289451086956522,-0.434391037270581,1
2012-02-01,-0.0149972375690608,-0.442873609255824,1
2012-03-01,0.0109892473118279,-0.43675120956399,1
2012-04-01,-0.0167761904761905,-0.446200378557829,1
2012-05-01,-0.0149746113989637,-0.454493312681818,1
2012-06-01,0.0307964102564102,-0.437693664941552,1
2012-07-01,0.0221954314720812,-0.425213033215445,1
2012-08-01,-0.0121424242424242,-0.43219234041516,1
2012-09-01,0.0107723618090452,-0.426075710868165,1
2012-10-01,-0.00277777777777778,-0.427669945004642,1
2012-11-01,0.00848258706467659,-0.422815105483413,1
2012-12-01,-0.0274852216748768,-0.438679160256591,1
2013-01-01,-0.00720049019607843,-0.442720945460018,1
2013-02-01,0.00949082125603863,-0.437431909563645,1
2013-03-01,0.0438264423076923,-0.412776551603988,1
2013-04-01,0.0095511961722488,-0.407167865251413,1
2013-05-01,-0.0326344497607656,-0.426514615769433,1
2013-06-01,0.0238524038461538,-0.412835610784899,1
2013-07-01,0.0125191387559809,-0.405484818323744,1
2013-08-01,-0.014352380952381,-0.414017526693136,1
2013-09-01,0.0483766990291262,-0.385669628945627,1
2013-10-01,-0.00723864734299517,-0.390116549853781,1
2013-11-01,0.00743719806763283,-0.385580725836872,1
2013-12-01,0.0103114832535885,-0.379245151780657,1
2014-01-01,0.0788028571428571,-0.330327896155692,1
2014-02-01,-0.0227960591133005,-0.345593781021455,1
2014-03-01,-0.0308186602870814,-0.365761703973908,1
2014-04-01,-0.00692380952380952,-0.370153049128298,1
2014-05-01,0.0199816425120773,-0.357567672518658,1
2014-06-01,0.0200753623188406,-0.344670610779134,1
2014-07-01,-0.0541354679802956,-0.380147173945847,1
2014-08-01,0.019030198019802,-0.368351251922903,1
2014-09-01,0.00470917874396135,-0.365376705064808,1
2014-10-01,-0.0188864734299517,-0.37736250106263,1
2014-11-01,-0.00851138613861385,-0.382662009240467,1
2014-12-01,-0.0706338308457712,-0.426266956454444,1
2015-01-01,0.00272000000000001,-0.424706402576,1
2015-02-01,0.0191502415458937,-0.413689391225524,1
2015-03-01,0.0173529126213592,-0.403515194462485,1
2015-04-01,0.0863047846889952,-0.352035701750313,1
2015-05-01,-0.140207511737089,-0.44288516370237,1
2015-06-01,-0.00213942307692307,-0.444077068039642,1
2015-07-01,-0.0394475247524752,-0.466006851658617,1
2015-08-01,-0.0478811594202898,-0.491575062723693,1
2015-09-01,-0.00669853658536585,-0.49498076576695,1
2015-10-01,0.0306692307692308,-0.479492214329357,1
2015-11-01,-0.0289464114832536,-0.494559046873617,1
2015-12-01,-0.0343889400921659,-0.511940625530807,1
2016-01-01,-0.0131140271493212,-0.518341049418077,1
2016-02-01,-0.0212308035714286,-0.528567055986302,1
2016-03-01,-0.0288115555555556,-0.542149772443472,1
2016-04-01,0.0103743243243243,-0.537399885690835,1
2016-05-01,-0.01,-0.542025886833926,1
2016-06-01,0.0204116071428572,-0.532677899154382,1
2016-07-01,-0.0329925438596491,-0.548096044063114,1
2016-08-01,-0.0249934782608696,-0.559390695761824,1
2016-09-01,-0.0192850877192982,-0.567887884843996,1
2016-10-01,0.00148086956521741,-0.5672479831639,1
2016-11-01,-0.0586874458874459,-0.592645093734652,1
2016-12-01,-0.0265865800865801,-0.603475267573737,1
2017-01-01,-0.00205,-0.60428814327521,1
2017-02-01,0.0114445887445887,-0.599759383813638,1
2017-03-01,-0.00434042553191489,-0.601496598403042,1
2017-04-01,-0.00442489082969433,-0.603259932450371,1
2017-05-01,-0.0051691304347826,-0.605310733608239,1
2017-06-01,0.0117537444933921,-0.600671656816786,1
2017-07-01,0.00966363636363636,-0.59681269291857,1
2017-08-01,-0.03765,-0.611992695030186,1
2017-09-01,-0.031428085106383,-0.624187021632675,1
2017-10-01,0.03358,-0.611567221819101,1
2017-11-01,-0.0552489451476793,-0.633027723074378,1
2017-12-01,0.015,-0.627523138920494,1
2018-01-01,0.0156927966101695,-0.621677935297579,1
2018-02-01,0.0149633333333334,-0.616016976136081,1
2018-03-01,-0.0276628099173554,-0.62663902553672,1
2018-04-01,-0.00459588477366255,-0.628354949554336,1
2018-05-01,-0.00243430962343096,-0.629259648677136,1
2018-06-01,-0.00166528925619836,-0.629877038601033,1
2018-07-01,-0.00129590163934425,-0.630356681553469,1
2018-08-01,-0.0174069105691057,-0.636791029740135,1
2018-09-01,-0.0209972,-0.644417401130476,1
2018-10-01,-0.0541007936507936,-0.663654701937729,1
2018-11-01,-0.0268413385826772,-0.67268265996371,1
2018-12-01,-0.001854296875,-0.673289603484472,1
2019-01-01,-0.0156633204633205,-0.678406973123794,1
2019-02-01,-0.0695605363984675,-0.700777156575309,1
2019-03-01,0.0102536121673004,-0.697709041587236,1
2019-04-01,0.0153132075471698,-0.693079997401428,1
2019-05-01,-0.00651423220973783,-0.695079345568169,1
2019-06-01,0.0220602230483271,-0.68835272791936,1
2019-07-01,0.00158074074074076,-0.687860094379642,1
2019-08-01,0.00779481481481483,-0.685427021619017,1
2019-09-01,-0.00395592592592592,-0.68667144901979,1
2019-10-01,0.0242833333333333,-0.679062787373488,1
2019-11-01,-0.0144855555555556,-0.683711741196834,1
2019-12-01,-0.0251751851851852,-0.691674356684104,1
2020-01-01,0.0416711111111111,-0.678826084543082,1
2020-02-01,0.0367660516605166,-0.667017787775383,1
2020-03-01,-0.0322725274725274,-0.677763965367265,1
2020-04-01,0.0813705454545455,-0.651543443464089,1
2020-05-01,-0.0149375451263538,-0.656748529001918,1
2020-06-01,0.071268817204301,-0.632285402660248,1
2020-07-01,-0.00759964412811386,-0.635079902740743,1
2020-08-01,-0.050049645390071,-0.653344024204279,1
2020-09-01,0.00459078014184397,-0.651752602834545,1
2020-10-01,-0.0135883392226148,-0.656484706600622,1
2020-11-01,-0.0734792253521127,-0.681725944256212,1
2020-12-01,0.093036013986014,-0.652114994754647,1
2021-01-01,0.0355284722222223,-0.63975517200926,1
2021-02-01,-0.0483641379310345,-0.657178102559146,1
2021-03-01,-0.0114767123287671,-0.661112570856077,1
2021-04-01,0.0742894197952219,-0.63593682036908,1
2021-05-01,0.0072700680272109,-0.633290056286961,1
2021-06-01,0.0213316326530613,-0.625467534477449,1
2021-07-01,0.0242494915254237,-0.616385312628764,1
2021-08-01,0.0513118243243243,-0.596701343182141,1
2021-09-01,-0.0730734899328859,-0.626171783521067,1
2021-10-01,-0.00049166666666667,-0.626355582394169,1
2021-11-01,-0.0365966887417218,-0.640029730845372,1
2021-12-01,-0.0559233552631578,-0.66016047609148,1
2022-01-01,-0.020863606557377,-0.667250754210954,1
2022-02-01,0.0594447712418301,-0.647470551414133,1
2022-03-01,-0.0136232026143791,-0.652273131519754,1
2022-04-01,-0.0152911764705882,-0.65759028442925,1
2022-05-01,0.00597679738562093,-0.655543770936416,1
2022-06-01,-0.0515732026143791,-0.673308481829697,1
2022-07-01,0.0301156351791531,-0.663469959252356,1
2022-08-01,0.0185185064935065,-0.657237925507511,1
2022-09-01,0.0309970967741935,-0.646613296313944,1
2022-10-01,-0.0515153846153846,-0.664818148272294,1
2022-11-01,-0.0245433121019108,-0.673044621070144,1
2022-12-01,-0.0416215189873417,-0.686653000582286,1
2023-01-01,-0.0312362776025236,-0.696440794442016,1
2023-02-01,-0.0122610062893082,-0.70016273577054,1
2023-03-01,-0.00931163522012578,-0.702954711000445,1
2023-04-01,0.0129235849056604,-0.699115820987233,1
2023-05-01,0.0114191823899371,-0.695679969668839,1
2023-06-01,-0.0219430817610063,-0.702357688975908,1
2023-07-01,-0.0380150943396226,-0.713672589508952,1
2023-08-01,0.0209465408805031,-0.707675020699893,1
2023-09-01,-0.010527358490566,-0.710752430552732,1
2023-10-01,-0.0562366771159874,-0.727018752722322,1
2023-11-01,0.0244540625,-0.720343252240066,1
2023-12-01,-0.00565576323987541,-0.72192492459383,1
2024-01-01,0.033645652173913,-0.712568907328479,1
2024-02-01,-0.00103734567901233,-0.712867072730476,1
2024-03-01,0.00495552147239265,-0.711444179343961,1
2024-04-01,0.0186390243902439,-0.706065780364806,1
2024-05-01,0.000839613526570051,-0.705818989218079,1
2024-06-01,0.041625,-0.693573704644281,1
2024-07-01,-0.0452925,-0.70745251762668,1
2024-08-01,0.0287585858585858,-0.699039265737134,1
2024-09-01,-0.115426262626263,-0.733778038490352,1
2024-10-01,-0.020130303030303,-0.739137167248863,1
2024-11-01,-0.0359212121212121,-0.748507676398657,1
2024-12-01,0.0408782828282828,-0.738227102065339,1
2001-11-01,-0.000811904761904762,-0.000811904761904736,3
2001-12-01,0.011002380952381,0.0101815433049888,3
2002-01-01,0.0352201550387597,0.0457602938774839,3
2002-02-01,-0.00994367816091954,0.0353615900816975,3
2002-03-01,-0.0224100456621005,0.0121590895711816,3
2002-04-01,-0.0369810606060606,-0.0252716270632253,3
2002-05-01,0.00645977011494252,-0.0189751058495418,3
2002-06-01,-0.0210007490636704,-0.0395773634768094,3
2002-07-01,-0.00875805243445693,-0.0479887952867188,3
2002-08-01,0.00246222222222222,-0.0456447321426693,3
2002-09-01,0.0155244444444444,-0.0308288968065552,3
2002-10-01,0.00711888888888889,-0.0239294754085992,3
2002-11-01,0.0159355555555555,-0.00837524933783274,3
2002-12-01,0.00735777777777779,-0.0010790947835162,3
2003-01-01,-0.00830476190476191,-0.00937489506302835,3
2003-02-01,0.0139161290322581,0.0044107717198687,3
2003-03-01,0.0366982456140351,0.0412708849178269,3
2003-04-01,0.0543707903780069,0.0978856059284159,3
2003-05-01,0.000256565656565656,0.0981672856697349,3
2003-06-01,-0.00108382838283829,0.0969770607964215,3
2003-07-01,0.0295941176470588,0.129441128989756,3
2003-08-01,-0.0205088235294118,0.106277620188445,3
2003-09-01,0.0179205882352941,0.126102765893763,3
2003-10-01,0.0663803921568627,0.200853909102719,3
2003-11-01,-0.0056421568627451,0.194078502978321,3
2003-12-01,0.0626862745098039,0.268930835802276,3
2004-01-01,-0.0107137254901961,0.255335859161445,3
2004-02-01,-0.0389617647058823,0.206425758789941,3
2004-03-01,0.000168608414239482,0.206629172324028,3
2004-04-01,0.01328,0.222653207732491,3
2004-05-01,0.0162395638629284,0.242508562581677,3
2004-06-01,0.0367318042813456,0.288148143920323,3
2004-07-01,0.0149342342342342,0.307385650030023,3
2004-08-01,-0.0171129793510325,0.285012386397223,3
2004-09-01,0.0360956140350877,0.331395697526924,3
2004-10-01,0.0705298245614036,0.425298802495306,3
2004-11-01,-0.0193956140350877,0.397654257037434,3
2004-12-01,0.0220710526315789,0.428501957705258,3
2005-01-01,0.0356236842105263,0.479390460340668,3
2005-02-01,-0.023340350877193,0.444860967911945,3
2005-03-01,0.0908101449275363,0.576069001808169,3
2005-04-01,0.0768675213675214,0.697217519481347,3
2005-05-01,-0.0874421828908555,0.548809114737295,3
2005-06-01,0.0230344927536232,0.584485147067457,3
2005-07-01,0.0229700280112045,0.620880815278934,3
2005-08-01,-0.0676820936639119,0.511176208121187,3
2005-09-01,-0.000975609756097568,0.509701889869361,3
2005-10-01,0.000998924731182795,0.511209968423865,3
2005-11-01,-0.0564126721763086,0.4259585758856,3
2005-12-01,0.0204896825396825,0.455176014420234,3
2006-01-01,-0.00422316384180791,0.449030567692668,3
2006-02-01,-0.0404578947368421,0.390405841514492,3
2006-03-01,0.0327188034188034,0.43589825691536,3
2006-04-01,0.0825724043715847,0.554463828421829,3
2006-05-01,0.00601377410468319,0.563812022739859,3
2006-06-01,-0.0467316804407713,0.490732459023744,3
2006-07-01,-0.00353415300546448,0.485463982423342,3
2006-08-01,-0.000475136612021856,0.484758184099453,3
2006-09-01,-0.00663498622589532,0.474906833999168,3
2006-10-01,-0.000645098039215689,0.473955374492529,3
2006-11-01,0.0607235632183908,0.563459196856613,3
2006-12-01,0.0614038348082596,0.659461587109851,3
2007-01-01,-0.0153907246376812,0.633921270775833,3
2007-02-01,-0.0713735119047619,0.517302571504671,3
2007-03-01,-0.0376485119047619,0.460178387578251,3
2007-04-01,-0.0343063768115942,0.410084957601846,3
2007-05-01,-0.00415159420289856,0.404230857066272,3
2007-06-01,0.0586522598870057,0.486592170236275,3
2007-07-01,-0.00906416666666666,0.473117451039892,3
2007-08-01,0.0448063360881543,0.53912244664851,3
2007-09-01,0.05714043715847,0.62706857609042,3
2007-10-01,0.0271912568306011,0.671310615623895,3
2007-11-01,-0.0380744623655914,0.60767636248811,3
2007-12-01,-0.0155685333333333,0.582647199449502,3
2008-01-01,-0.0172349462365591,0.555370360055549,3
2008-02-01,-0.0396420634920635,0.493712269488553,3
2008-03-01,0.00021128205128203,0.494027864080876,3
2008-04-01,0.0130583333333333,0.513537377939332,3
2008-05-01,0.0177346055979644,0.540379366394863,3
2008-06-01,0.0106490196078431,0.556782896471119,3
2008-07-01,0.00308621553884711,0.56158746403682,3
2008-08-01,-0.00520870646766167,0.553453613313071,3
2008-09-01,-0.0167874074074074,0.527375154617876,3
2008-10-01,0.0101526960784314,0.542882130360458,3
2008-11-01,-0.0508910256410256,0.464363276303204,3
2008-12-01,0.0688542579075427,0.565190923000119,3
2009-01-01,-0.055952757793765,0.477614174384493,3
2009-02-01,-0.021797668997669,0.445405629704996,3
2009-03-01,-0.0981415525114156,0.303551277197008,3
2009-04-01,-0.0182157657657658,0.279806092467922,3
2009-05-01,-0.00238769574944071,0.276750304900828,3
2009-06-01,-0.034786,0.232337268794548,3
2009-07-01,-0.0233285714285714,0.203588600795384,3
2009-08-01,-0.0047563063063063,0.197863964743223,3
2009-09-01,0.0185935123042505,0.220136463110494,3
2009-10-01,0.0269053333333333,0.252964641362636,3
2009-11-01,-0.00115466666666666,0.251517884856743,3
2009-12-01,-0.0202686666666667,0.22615128602121,3
2010-01-01,-0.0270433333333333,0.192992068076243,3
2010-02-01,-0.00556533333333334,0.186352669553376,3
2010-03-01,0.00371533333333333,0.190760365171656,3
2010-04-01,0.0277265350877193,0.223776024217654,3
2010-05-01,0.0180822510822511,0.245904649555996,3
2010-06-01,0.0222884615384615,0.273673947418216,3
2010-07-01,-0.00819978902953587,0.26323008975697,3
2010-08-01,0.0605010416666667,0.339656826051944,3
2010-09-01,0.0113709611451943,0.354890011768874,3
2010-10-01,-0.0467575757575757,0.291538639400409,3
2010-11-01,0.0957666666666667,0.415224989766988,3
2010-12-01,-0.00471627450980392,0.408550400222112,3
2011-01-01,-0.0486641472868217,0.340004496084792,3
2011-02-01,0.0170860952380952,0.362899940524372,3
2011-03-01,0.0105912380952381,0.377334738294451,3
2011-04-01,-0.0130537878787878,0.35935530278267,3
2011-05-01,0.00482979515828679,0.365920710442441,3
2011-06-01,0.0258186003683241,0.401186871400172,3
2011-07-01,-0.0182551912568306,0.375607937076202,3
2011-08-01,-0.0233028985507246,0.343552284872943,3
2011-09-01,-0.0123548387096774,0.32695291309532,3
2011-10-01,-0.0234865591397849,0.295787355026196,3
2011-11-01,-0.00287956989247312,0.292056044771616,3
2011-12-01,0.0181710144927536,0.31553401388661,3
2012-01-01,-0.0222784420289855,0.286225965621079,3
2012-02-01,-0.0083305709023941,0.275510969017972,3
2012-03-01,0.0176559139784946,0.29803128096558,3
2012-04-01,-0.0101095238095238,0.284908802825152,3
2012-05-01,-0.00830794473229707,0.274233851505238,3
2012-06-01,0.0374630769230769,0.321970572302168,3
2012-07-01,0.0288620981387479,0.36012541669649,3
2012-08-01,-0.00547575757575758,0.352677699642034,3
2012-09-01,0.0174390284757119,0.376267084564551,3
2012-10-01,0.00388888888888888,0.381619234337858,3
2012-11-01,0.0151492537313433,0.402549734678946,3
2012-12-01,-0.0208185550082102,0.373350675875782,3
2013-01-01,-0.000533823529411765,0.372617548970866,3
2013-02-01,0.0161574879227053,0.394795600440856,3
2013-03-01,0.050493108974359,0.465223166690873,3
2013-04-01,0.0162178628389155,0.488985955036667,3
2013-05-01,-0.0259677830940989,0.450320290726115,3
2013-06-01,0.0305190705128205,0.494582717944959,3
2013-07-01,0.0191858054226475,0.523257491159503,3
2013-08-01,-0.0076857142857143,0.511550169298877,3
2013-09-01,0.0550433656957929,0.594750978035133,3
2013-10-01,-0.000571980676328509,0.593838811292141,3
2013-11-01,0.0141038647342995,0.616318098294882,3
2013-12-01,0.0169781499202552,0.643760189286554,3
2014-01-01,0.0854695238095238,0.784251589921929,3
2014-02-01,-0.0161293924466338,0.755472695804547,3
2014-03-01,-0.0241519936204147,0.713074530454664,3
2014-04-01,-0.000257142857142854,0.712634025575404,3
2014-05-01,0.0266483091787439,0.758272826598974,3
2014-06-01,0.0267420289855072,0.805292609492314,3
2014-07-01,-0.0474688013136289,0.71959753329936,3
2014-08-01,0.0256968646864686,0.763785798427739,3
2014-09-01,0.011375845410628,0.783850353008115,3
2014-10-01,-0.012219806763285,0.762052046399738,3
2014-11-01,-0.00184471947194719,0.75880155467916,3
2014-12-01,-0.0639671641791045,0.646296006872534,3
2015-01-01,0.00938666666666667,0.66174923872371,3
2015-02-01,0.0258169082125604,0.704650466292132,3
2015-03-01,0.0240195792880259,0.745595453325606,3
2015-04-01,0.0929714513556619,0.907885996101133,3
2015-05-01,-0.133540845070422,0.653105287883762,3
2015-06-01,0.0045272435897436,0.660589298201506,3
2015-07-01,-0.0327808580858086,0.60615375607835,3
2015-08-01,-0.0412144927536232,0.539956943737254,3
2015-09-01,-3.18699186991809e-05,0.539907865434657,3
2015-10-01,0.0373358974358974,0.597401707559257,3
2015-11-01,-0.0222797448165869,0.561812005145256,3
2015-12-01,-0.0277222734254992,0.518515025699392,3
2016-01-01,-0.00644736048265456,0.508724611930381,3
2016-02-01,-0.0145641369047619,0.486751340130643,3
2016-03-01,-0.0221448888888889,0.453827396898043,3
2016-04-01,0.017040990990991,0.478602056471039,3
2016-05-01,-0.00333333333333334,0.473673382949469,3
2016-06-01,0.0270782738095238,0.513577914318782,3
2016-07-01,-0.0263258771929825,0.473731648024415,3
2016-08-01,-0.0183268115942029,0.446722845770658,3
2016-09-01,-0.0126184210526316,0.428467487756262,3
2016-10-01,0.00814753623188407,0.440105978368825,3
2016-11-01,-0.0520207792207792,0.365190543213576,3
2016-12-01,-0.0199199134199134,0.337996065791077,3
2017-01-01,0.00461666666666667,0.344173147628146,3
2017-02-01,0.0181112554112554,0.36851781082179,3
2017-03-01,0.00232624113475178,0.371701313246964,3
2017-04-01,0.00224177583697234,0.374776360106545,3
2017-05-01,0.00149753623188407,0.376835137516542,3
2017-06-01,0.0184204111600588,0.402197006849213,3
2017-07-01,0.016330303030303,0.425095308879244,3
2017-08-01,-0.0309833333333333,0.380941105892469,3
2017-09-01,-0.0247614184397163,0.346747045328861,3
2017-10-01,0.0402466666666666,0.40094912474653,3
2017-11-01,-0.0485822784810126,0.332887824230363,3
2017-12-01,0.0216666666666667,0.361767060422021,3
2018-01-01,0.0223594632768362,0.392215441001132,3
2018-02-01,0.02163,0.422329060989987,3
2018-03-01,-0.0209961432506887,0.392465636275823,3
2018-04-01,0.00207078189300411,0.395349128902054,3
2018-05-01,0.0042323570432357,0.401254744615535,3
2018-06-01,0.0050013774104683,0.408262948441567,3
2018-07-01,0.00537076502732241,0.415826397834331,3
2018-08-01,-0.010740243902439,0.400620076998079,3
2018-09-01,-0.0143305333333333,0.380548444297322,3
2018-10-01,-0.047434126984127,0.315063334082784,3
2018-11-01,-0.0201746719160105,0.288532362768888,3
2018-12-01,0.00481236979166666,0.294733256987062,3
2019-01-01,-0.0089966537966538,0.283084990114936,3
2019-02-01,-0.0628938697318008,0.202386809891818,3
2019-03-01,0.016920278833967,0.222731529981472,3
2019-04-01,0.0219798742138365,0.249607015207756,3
2019-05-01,0.000152434456928835,0.249797498374494,3
2019-06-01,0.0287268897149938,0.285700293276373,3
2019-07-01,0.00824740740740742,0.296303987398847,3
2019-08-01,0.0144614814814815,0.315050463506986,3
2019-09-01,0.00271074074074075,0.318615224374544,3
2019-10-01,0.03095,0.359426365568936,3
2019-11-01,-0.00781888888888888,0.348797161863927,3
2019-12-01,-0.0185085185185185,0.323832924615843,3
2020-01-01,0.0483377777777778,0.387824066340829,3
2020-02-01,0.0434327183271833,0.448101038101896,3
2020-03-01,-0.0256058608058608,0.411021164487436,3
2020-04-01,0.0880372121212121,0.535243534052936,3
2020-05-01,-0.00827087845968712,0.522545721376764,3
2020-06-01,0.0779354838709677,0.641206058887934,3
2020-07-01,-0.00093297746144719,0.639674850625401,3
2020-08-01,-0.0433829787234043,0.568540871467418,3
2020-09-01,0.0112574468085106,0.586198636894937,3
2020-10-01,-0.00692167255594817,0.575219489321659,3
2020-11-01,-0.066812558685446,0.469975044748898,3
2020-12-01,0.0997026806526807,0.616535497202907,3
2021-01-01,0.0421951388888889,0.684745437026202,3
2021-02-01,-0.0416974712643678,0.614495812578027,3
2021-03-01,-0.00481004566210045,0.606730013998257,3
2021-04-01,0.0809560864618885,0.736804587932411,3
2021-05-01,0.0139367346938776,0.761009972689534,3
2021-06-01,0.0279982993197279,0.810315257009922,3
2021-07-01,0.0309161581920904,0.866283249873195,3
2021-08-01,0.057978490990991,0.974487536462606,3
2021-09-01,-0.0664068232662193,0.843368091587381,3
2021-10-01,0.006175,0.854750889552933,3
