"date","strategy_return","cum_return","ret_benchmark","cum_ret_strategy","cum_ret_benchmark","excess_return"
2010-04-01,0.0310598684210526,0.717584843972182,-0.0767,0.717584843972182,0.699499327023377,0.107759868421053
2010-05-01,0.0214155844155844,0.754367927189196,-0.097,0.754367927189196,0.534647892302109,0.118415584415584
2010-06-01,0.0256217948717949,0.799317982349294,-0.0748,0.799317982349294,0.419856229957912,0.100421794871795
2010-07-01,-0.00486645569620253,0.79056168110481,0.0997,0.79056168110481,0.561415896084715,-0.104566455696203
2010-08-01,0.063834375,0.904861066917085,5e-04,0.904861066917085,0.562196604032758,0.063334375
2010-09-01,0.0147042944785276,0.932870704985717,0.0064,0.932870704985717,0.572194662298567,0.0083042944785276
2010-10-01,-0.0434242424242424,0.848937258917701,0.1217,0.848937258917701,0.763530752700303,-0.165124242424242
2010-11-01,0.0991,1.03216694127644,-0.0533,1.03216694127644,0.669534563581377,0.1524
2010-12-01,-0.00138294117647059,1.02935657393589,-0.0043,1.02935657393589,0.662355564957977,0.00291705882352941
2011-01-01,-0.0453308139534884,0.937364188637515,-0.0062,0.937364188637515,0.652048960455237,-0.0391308139534884
2011-02-01,0.0204194285714286,0.976924058304242,0.041,0.976924058304242,0.719782967833902,-0.0205805714285714
2011-03-01,0.0139245714285714,1.00445187856296,0.0079,1.00445187856296,0.73336925327979,0.00602457142857143
2011-04-01,-0.00972045454545451,0.984967695188839,-0.0057,0.984967695188839,0.723489048536095,-0.00402045454545451
2011-05-01,0.00816312849162013,1.00117124153638,-0.0577,1.00117124153638,0.624043730435562,0.0658631284916201
2011-06-01,0.0291519337016575,1.05950925289531,0.0068,1.05950925289531,0.635087227802524,0.0223519337016575
2011-07-01,-0.0149218579234973,1.02877754843148,-0.0218,1.02877754843148,0.599442326236429,0.00687814207650273
2011-08-01,-0.0199695652173913,0.988263742866499,-0.0497,0.988263742866499,0.519950042622479,0.0297304347826087
2011-09-01,-0.00902150537634409,0.970326610820639,-0.0811,0.970326610820639,0.396682094165796,0.0720784946236559
2011-10-01,-0.0201532258064516,0.93061817372031,0.0462,0.93061817372031,0.461208806916255,-0.0663532258064516
2011-11-01,0.000453763440860218,0.931494217665804,-0.0546,0.931494217665804,0.381426806058628,0.0550537634408602
2011-12-01,0.021504347826087,0.973029741146565,-0.0574,0.973029741146565,0.302132907390863,0.078904347826087
2012-01-01,-0.0189451086956522,0.935650478240789,0.0424,0.935650478240789,0.357343342664235,-0.0613451086956522
2012-02-01,-0.00499723756906077,0.925977572950354,0.0593,0.925977572950354,0.437833802884224,-0.0642972375690608
2012-03-01,0.0209892473118279,0.966402392546043,-0.0682,0.966402392546043,0.33977353752752,0.089189247311828
2012-04-01,-0.00677619047619048,0.953077675381315,0.059,0.953077675381315,0.418820176241644,-0.0657761904761905
2012-05-01,-0.00497461139896373,0.943361872914301,-0.01,0.943361872914301,0.404631974479227,0.00502538860103627
2012-06-01,0.0407964102564102,1.02264406115838,-0.0619,1.02264406115838,0.317685255258963,0.10269641025641
2012-07-01,0.0321954314720812,1.08776395942182,-0.0547,1.08776395942182,0.245607871796298,0.0868954314720812
2012-08-01,-0.00214242424242425,1.08329108330269,-0.0267,1.08329108330269,0.212350141619337,0.0245575757575758
2012-09-01,0.0207723618090452,1.12656595943861,0.0189,1.12656595943861,0.235263559295942,0.00187236180904521
2012-10-01,0.00722222222222222,1.14192449136789,-0.0083,1.14192449136789,0.225010871753786,0.0155222222222222
2012-11-01,0.0184825870646766,1.18151279726556,-0.0429,1.18151279726556,0.172457905355548,0.0613825870646766
2012-12-01,-0.0174852216748768,1.14336856241879,0.146,1.14336856241879,0.343636759537458,-0.163485221674877
2013-01-01,0.00279950980392157,1.1493689437227,0.0513,1.1493689437227,0.41256532530173,-0.0485004901960784
2013-02-01,0.0194908212560386,1.19126190961808,-0.0083,1.19126190961808,0.400841033101726,0.0277908212560386
2013-03-01,0.0538264423076923,1.30920974237718,-0.0545,1.30920974237718,0.324495196797681,0.108326442307692
2013-04-01,0.0195511961722488,1.35435755505326,-0.0262,1.35435755505326,0.289793422641582,0.0457511961722488
2013-05-01,-0.0226344497607656,1.30106796725453,0.0563,1.30106796725453,0.362408792336303,-0.0789344497607656
2013-06-01,0.0338524038461539,1.37896464935948,-0.1397,1.37896464935948,0.172080284046922,0.173552403846154
2013-07-01,0.0225191387559809,1.43253688439398,0.0074,1.43253688439398,0.180753678148869,0.0151191387559809
2013-08-01,-0.00435238095238096,1.42194955719238,0.0525,1.42194955719238,0.242743246251685,-0.056852380952381
2013-09-01,0.0583766990291262,1.56333497755633,0.0364,1.56333497755633,0.287979100415246,0.0219766990291262
2013-10-01,0.00276135265700483,1.57041324940739,-0.0152,1.57041324940739,0.268401818088934,0.0179613526570048
2013-11-01,0.0174371980676328,1.61523405435298,0.0368,1.61523405435298,0.315079004994607,-0.0193628019323672
2013-12-01,0.0203114832535885,1.66835333705218,-0.0471,1.66835333705218,0.253138783859361,0.0674114832535885
2014-01-01,0.0888028571428571,1.90531073724909,-0.0392,1.90531073724909,0.204015743532074,0.128002857142857
2014-02-01,-0.0127960591133005,1.86813420931275,0.0114,1.86813420931275,0.21774152300834,-0.0241960591133005
2014-03-01,-0.0208186602870814,1.80842349755131,-0.0112,1.80842349755131,0.204102817950647,-0.00961866028708138
2014-04-01,0.00307619047619048,1.81706274316759,-0.0034,1.81706274316759,0.200008868369614,0.00647619047619048
2014-05-01,0.0299816425120773,1.90152291126733,0.0063,1.90152291126733,0.207568924240343,0.0236816425120773
2014-06-01,0.0300753623188406,1.98878726410011,0.0045,1.98878726410011,0.213002984399424,0.0255753623188406
2014-07-01,-0.0441354679802956,1.85687573950551,0.0748,1.85687573950551,0.303735607632501,-0.118935467980296
2014-08-01,0.029030198019802,1.93981140794132,0.0071,1.93981140794132,0.312992130446692,0.021930198019802
2014-09-01,0.0147091787439614,1.98305361941426,0.0662,1.98305361941426,0.399912209482263,-0.0514908212560386
2014-10-01,-0.00888647342995168,1.95654479268522,0.0238,1.95654479268522,0.433230120067941,-0.0326864734299517
2014-11-01,0.00148861386138615,1.96094594624542,0.1085,1.96094594624542,0.588735588095313,-0.107011386138614
2014-12-01,-0.0606338308457712,1.7814124505973,0.2057,1.7814124505973,0.915538498566519,-0.266333830845771
2015-01-01,0.01272,1.8167920169689,-0.0075,1.8167920169689,0.90117195982727,0.02022
2015-02-01,0.0291502415458937,1.89890218464809,0.0311,1.89890218464809,0.960298407777898,-0.00194975845410628
2015-03-01,0.0273529126213592,1.97819560280263,0.1322,1.97819560280263,1.21944985728614,-0.104847087378641
2015-04-01,0.0963047846889952,2.26501008909225,0.1851,2.26501008909225,1.6302700258698,-0.0887952153110048
2015-05-01,-0.130207511737089,1.83988124959506,0.0383,1.83988124959506,1.73100936786061,-0.168507511737089
2015-06-01,0.00786057692307693,1.86220435460991,-0.0725,1.86220435460991,1.53301118869072,0.0803605769230769
2015-07-01,-0.0294475247524752,1.77791952103089,-0.1434,1.77791952103089,1.16977738423247,0.113952475247525
2015-08-01,-0.0378811594202898,1.67268870879798,-0.1249,1.67268870879798,0.898772188941835,0.0870188405797102
2015-09-01,0.00330146341463415,1.68151249278878,-0.0478,1.68151249278878,0.808010878310415,0.0511014634146342
2015-10-01,0.0406692307692308,1.79056754316859,0.108,1.79056754316859,1.00327605316794,-0.0673307692307692
2015-11-01,-0.0189464114832536,1.7376963022239,0.0186,1.7376963022239,1.04053698775686,-0.0375464114832536
2015-12-01,-0.0243889400921659,1.67092679111842,0.0272,1.67092679111842,1.09603959382385,-0.0515889400921659
2016-01-01,-0.00311402714932122,1.66260945257703,-0.2265,1.66260945257703,0.621286625822748,0.223385972850679
2016-02-01,-0.0112308035714286,1.63270620882771,-0.0181,1.63270620882771,0.591941337895356,0.00686919642857142
2016-03-01,-0.0188115555555556,1.58318090971889,0.1175,1.58318090971889,0.77899444509806,-0.136311555555556
2016-04-01,0.0203743243243243,1.6358114753619,-0.0218,1.6358114753619,0.740212366194922,0.0421743243243243
2016-05-01,-4.33680868994202e-18,1.6358114753619,-0.0074,1.6358114753619,0.72733479468508,0.0074
2016-06-01,0.0304116071428572,1.71597073845324,0.0045,1.71597073845324,0.735107801261163,0.0259116071428572
2016-07-01,-0.0229925438596491,1.65352366212783,0.017,1.65352366212783,0.764604633882602,-0.0399925438596491
2016-08-01,-0.0149934782608696,1.61373811278502,0.0356,1.61373811278502,0.827424558848823,-0.0505934782608696
2016-09-01,-0.00928508771929822,1.58946932513254,-0.0262,1.58946932513254,0.779546035406984,0.0169149122807018
2016-10-01,0.0114808695652174,1.61919868469751,0.0319,1.61919868469751,0.836313553936467,-0.0204191304347826
2016-11-01,-0.0486874458874459,1.49167659046783,0.0482,1.49167659046783,0.924823867236205,-0.0968874458874459
2016-12-01,-0.0165865800865801,1.45034819715018,-0.045,1.45034819715018,0.838206793210575,0.0284134199134199
2017-01-01,0.00795,1.46982846531753,0.0179,1.46982846531753,0.871110694809045,-0.00995
2017-02-01,0.0214445887445887,1.52279292102594,0.0261,1.52279292102594,0.919946683943561,-0.00465541125541128
2017-03-01,0.00565957446808511,1.53707085543004,-0.0059,1.53707085543004,0.908618998508294,0.0115595744680851
2017-04-01,0.00557510917030567,1.55121530242187,-0.0211,1.55121530242187,0.868347137639769,0.0266751091703057
2017-05-01,0.0048308695652174,1.56353989078065,-0.0119,1.56353989078065,0.846113806701855,0.0167308695652174
2017-06-01,0.0217537444933921,1.61930648256331,0.0241,1.61930648256331,0.89060514944337,-0.00234625550660791
2017-07-01,0.0196636363636364,1.67081157276136,0.0252,1.67081157276136,0.938248399209343,-0.00553636363636364
2017-08-01,-0.02765,1.5969636327745,0.0268,1.5969636327745,0.990193456308153,-0.05445
2017-09-01,-0.021428085106383,1.54131567503323,-0.0035,1.54131567503323,0.983227779211075,-0.017928085106383
2017-10-01,0.04358,1.65206621215118,0.0133,1.65206621215118,1.00960470867458,0.03028
2017-11-01,-0.0452489451476793,1.53206301358954,-0.0224,1.53206301358954,0.964589563200271,-0.0228489451476793
2017-12-01,0.025,1.59536458892928,-0.003,1.59536458892928,0.958695794510671,0.028
2018-01-01,0.0256927966101695,1.66204676344187,0.0525,1.66204676344187,1.06152732372248,-0.0268072033898305
2018-02-01,0.0249633333333334,1.72850032414659,-0.0636,1.72850032414659,0.930414185933731,0.0885633333333334
2018-03-01,-0.0176628099173554,1.68030734156175,-0.0278,1.68030734156175,0.876748671564773,0.0101371900826446
2018-04-01,0.00540411522633745,1.69479203127755,-0.0273,1.69479203127755,0.825513432831055,0.0327041152263374
2018-05-01,0.00756569037656904,1.71517999341544,0.0043,1.71517999341544,0.833363140592228,0.00326569037656904
2018-06-01,0.00833471074380164,1.73781023327791,-0.0801,1.73781023327791,0.686510753030791,0.0884347107438016
2018-07-01,0.00870409836065575,1.76164040284117,0.0102,1.76164040284117,0.703713162711705,-0.00149590163934426
2018-08-01,-0.0074069105691057,1.7411851793533,-0.0525,1.7411851793533,0.61426822166934,0.0450930894308943
2018-09-01,-0.0109972,1.71103981769892,0.0353,1.71103981769892,0.671251889894268,-0.0462972
2018-10-01,-0.0441007936507936,1.59148081011949,-0.0775,1.59148081011949,0.541729868427462,0.0333992063492064
2018-11-01,-0.0168413385826772,1.54783680436576,-0.0056,1.54783680436576,0.533096181164268,-0.0112413385826772
2018-12-01,0.008145703125,1.56859072658507,-0.0364,1.56859072658507,0.477291480169889,0.044545703125
2019-01-01,-0.00566332046332046,1.55404397416131,0.0364,1.55404397416131,0.531064890048073,-0.0420633204633205
2019-02-01,-0.0595605363984675,1.40192374507498,0.1379,1.40192374507498,0.742198738385702,-0.197460536398468
2019-03-01,0.0202536121673004,1.45057137706316,0.0509,1.45057137706316,0.830876654169534,-0.0306463878326996
2019-04-01,0.0253132075471698,1.51260319893992,-0.004,1.51260319893992,0.823553147552856,0.0293132075471698
2019-05-01,0.00348576779026217,1.52136155024049,-0.0584,1.52136155024049,0.717057643735769,0.0618857677902622
2019-06-01,0.0320602230483271,1.60219696392668,0.0277,1.60219696392668,0.76462014046725,0.00436022304832713
2019-07-01,0.0115807407407408,1.63233233232225,-0.0156,1.63233233232225,0.737092066275961,0.0271807407407408
2019-08-01,0.0177948148148148,1.67917419870698,-0.0158,1.67917419870698,0.709646011628801,0.0335948148148148
2019-09-01,0.00604407407407408,1.69536732602131,0.0066,1.69536732602131,0.720929675305551,-0.000555925925925916
2019-10-01,0.0342833333333333,1.78777350251507,0.0082,1.78777350251507,0.735041298643056,0.0260833333333333
2019-11-01,-0.00448555555555555,1.77526878959324,-0.0195,1.77526878959324,0.701207993319517,0.0150144444444444
2019-12-01,-0.0151751851851852,1.7331535717725,0.062,1.7331535717725,0.806682888905327,-0.0771751851851852
2020-01-01,0.0516711111111111,1.87437865366328,-0.0241,1.87437865366328,0.763141831282709,0.0757711111111111
2020-02-01,0.0467660516605166,2.00880199427239,-0.0323,2.00880199427239,0.706192350132277,0.0790660516605166
2020-03-01,-0.0222725274725275,1.94178836919556,-0.0451,1.94178836919556,0.629243075141311,0.0228274725274725
2020-04-01,0.0913705454545455,2.21058117710079,0.0399,2.21058117710079,0.69424987383945,0.0514705454545455
2020-05-01,-0.00493754512635379,2.19472878765704,-0.0027,2.19472878765704,0.689675399180083,-0.00223754512635379
2020-06-01,0.081268817204301,2.45436061751845,0.0464,2.45436061751845,0.768076337702039,0.034868817204301
2020-07-01,0.00240035587188614,2.46265231231033,0.109,2.46265231231033,0.960796658511561,-0.106599644128114
2020-08-01,-0.040049645390071,2.32397431509319,0.0259,2.32397431509319,1.01158129196701,-0.065949645390071
2020-09-01,0.014590780141844,2.37247369352185,-0.0523,2.37247369352185,0.906375590397136,0.066890780141844
2020-10-01,-0.00358833922261484,2.36037211389015,0.002,2.36037211389015,0.910188341577931,-0.00558833922261484
2020-11-01,-0.0634792253521127,2.14705829520556,0.0519,2.14705829520556,1.00932711650583,-0.115379225352113
2020-12-01,0.103036013986014,2.47131863772516,0.024,2.47131863772516,1.05755096730197,0.079036013986014
2021-01-01,0.0455284722222223,2.62936247189732,0.0029,2.62936247189732,1.06351786510714,0.0426284722222223
2021-02-01,-0.0383641379310345,2.49012510942373,0.0075,2.49012510942373,1.07899424909544,-0.0458641379310345
2021-03-01,-0.00147671232876712,2.4849711986457,-0.0191,2.4849711986457,1.03928545893772,0.0176232876712329
2021-04-01,0.0842894197952219,2.77871739898261,0.0014,2.77871739898261,1.04214045858023,0.0828894197952219
2021-05-01,0.0172700680272109,2.84397610551864,0.0489,2.84397610551864,1.14200112700481,-0.0316299319727891
2021-06-01,0.0313316326530613,2.9644141527839,-0.0067,2.9644141527839,1.12764971945388,0.0380316326530613
2021-07-01,0.0342494915254237,3.10019332171294,-0.054,3.10019332171294,1.01275663460337,0.0882494915254237
2021-08-01,0.0613118243243243,3.35158365434957,0.0431,3.35158365434957,1.09950644555477,0.0182118243243243
2021-09-01,-0.063073489932886,3.07711408653484,0.0068,3.07711408653484,1.11378308938454,-0.069873489932886
2021-10-01,0.00950833333333333,3.11588064630764,-0.0058,3.11588064630764,1.10152314746611,0.0153083333333333
2021-11-01,-0.0265966887417218,3.00641184985972,0.0047,3.00641184985972,1.1114003062592,-0.0312966887417218
2021-12-01,-0.0459233552631578,2.82242397514809,0.0213,2.82242397514809,1.15637313278253,-0.0672233552631578
2022-01-01,-0.010863606557377,2.78089866498659,-0.0765,2.78089866498659,0.991410588124662,0.065636393442623
2022-02-01,0.0694447712418301,3.04346230786513,0.03,3.04346230786513,1.0511529057684,0.0394447712418301
2022-03-01,-0.00362320261437907,3.02881202466013,-0.0607,3.02881202466013,0.92664792438826,0.0570767973856209
2022-04-01,-0.00529117647058824,3.00749486927082,-0.0631,3.00749486927082,0.80507644035936,0.0578088235294118
2022-05-01,0.0159767973856209,3.07152180282108,0.0457,3.07152180282108,0.887568433683783,-0.0297232026143791
2022-06-01,-0.0415732026143791,2.90225560196353,0.0666,2.90225560196353,1.01328049136712,-0.108173202614379
2022-07-01,0.0401156351791531,3.05879706406771,-0.0428,3.05879706406771,0.927112086336611,0.0829156351791531
2022-08-01,0.0285185064935065,3.17454789449515,-0.0157,3.17454789449515,0.896856426581126,0.0442185064935065
2022-09-01,0.0409970967741935,3.34569223851427,-0.0555,3.34569223851427,0.791580894905873,0.0964970967741935
2022-10-01,-0.0415153846153846,3.16527915381226,-0.0433,3.16527915381226,0.714005442156449,0.00178461538461539
2022-11-01,-0.0145433121019108,3.10470219908679,0.0891,3.10470219908679,0.866723327052588,-0.103643312101911
2022-12-01,-0.0316215189873417,2.97490528056098,-0.0197,2.97490528056098,0.829948877509652,-0.0119215189873417
2023-01-01,-0.0212362776025236,2.89049308857925,0.0539,2.89049308857925,0.928583122007423,-0.0751362776025236
2023-02-01,-0.00226100628930816,2.88169665923746,0.0074,2.88169665923746,0.942854637110278,-0.00966100628930816
2023-03-01,0.000688364779874215,2.88436868250384,-0.0021,2.88436868250384,0.938774642372346,0.00278836477987422
2023-04-01,0.0229235849056604,2.9734123378021,0.0154,2.9734123378021,0.96863177186488,0.00752358490566038
2023-05-01,0.0214191823899371,3.05851958137591,-0.0357,3.05851958137591,0.898351617609304,0.0571191823899371
2023-06-01,-0.0119430817610063,3.01004835018689,-8e-04,3.01004835018689,0.896832936315217,-0.0111430817610063
2023-07-01,-0.0280150943396226,2.89770646734996,0.0278,2.89770646734996,0.94956489194478,-0.0558150943396226
